tradition,scenario,arm,level,score
eastern-christianity,BZ-056,B,1,1.0000
eastern-christianity,BZ-056,B,2,1.0000
eastern-christianity,BZ-056,B,3,1.0000
eastern-christianity,BZ-057,B,0,1.0000
eastern-christianity,BZ-057,B,1,1.0000
eastern-christianity,BZ-057,B,2,1.0000
eastern-christianity,BZ-057,B,3,1.0000
eastern-christianity,BZ-058,B,0,1.0000
eastern-christianity,BZ-058,B,1,1.0000
eastern-christianity,BZ-058,B,2,1.0000
eastern-christianity,BZ-058,B,3,1.0000
eastern-christianity,BZ-059,B,0,1.0000
eastern-christianity,BZ-059,B,1,1.0000
eastern-christianity,BZ-059,B,2,1.0000
eastern-christianity,BZ-059,B,3,1.0000
eastern-christianity,BZ-060,B,0,1.0000
eastern-christianity,BZ-060,B,1,1.0000
eastern-christianity,BZ-060,B,2,1.0000
eastern-christianity,BZ-060,B,3,1.0000
eastern-christianity,BZ-061,B,0,1.0000
eastern-christianity,BZ-061,B,1,1.0000
eastern-christianity,BZ-061,B,2,1.0000
eastern-christianity,BZ-061,B,3,1.0000
eastern-christianity,BZ-062,B,0,1.0000
eastern-christianity,BZ-062,B,1,1.0000
eastern-christianity,BZ-062,B,2,1.0000
eastern-christianity,BZ-062,B,3,1.0000
eastern-christianity,BZ-063,B,0,1.0000
eastern-christianity,BZ-063,B,1,1.0000
eastern-christianity,BZ-063,B,2,1.0000
eastern-christianity,BZ-063,B,3,1.0000
eastern-christianity,BZ-064,B,0,1.0000
eastern-christianity,BZ-064,B,1,1.0000
eastern-christianity,BZ-064,B,2,1.0000
eastern-christianity,BZ-064,B,3,1.0000
eastern-christianity,BZ-065,B,0,1.0000
eastern-christianity,BZ-065,B,1,1.0000
eastern-christianity,BZ-065,B,2,1.0000
eastern-christianity,BZ-065,B,3,1.0000
eastern-christianity,BZ-066,B,0,1.0000
eastern-christianity,BZ-066,B,1,1.0000
eastern-christianity,BZ-066,B,2,0.5833
eastern-christianity,BZ-066,B,3,0.6667
eastern-christianity,BZ-067,B,0,1.0000
eastern-christianity,BZ-067,B,1,1.0000
eastern-christianity,BZ-067,B,2,1.0000
eastern-christianity,BZ-067,B,3,1.0000
eastern-christianity,BZ-068,B,0,1.0000
eastern-christianity,BZ-068,B,1,1.0000
eastern-christianity,BZ-068,B,2,1.0000
eastern-christianity,BZ-068,B,3,1.0000
eastern-christianity,BZ-069,B,0,1.0000
eastern-christianity,BZ-069,B,1,1.0000
eastern-christianity,BZ-069,B,2,1.0000
eastern-christianity,BZ-069,B,3,1.0000
eastern-christianity,BZ-070,B,0,1.0000
eastern-christianity,BZ-070,B,1,1.0000
eastern-christianity,BZ-070,B,2,1.0000
eastern-christianity,BZ-070,B,3,1.0000
eastern-christianity,BZ-071,B,0,1.0000
eastern-christianity,BZ-071,B,1,1.0000
eastern-christianity,BZ-071,B,2,1.0000
eastern-christianity,BZ-071,B,3,1.0000
eastern-christianity,BZ-072,B,0,1.0000
eastern-christianity,BZ-072,B,1,1.0000
eastern-christianity,BZ-072,B,2,1.0000
eastern-christianity,BZ-072,B,3,1.0000
eastern-christianity,BZ-073,B,0,1.0000
eastern-christianity,BZ-073,B,1,1.0000
eastern-christianity,BZ-073,B,2,1.0000
eastern-christianity,BZ-073,B,3,1.0000
eastern-christianity,BZ-074,B,0,1.0000
eastern-christianity,BZ-074,B,1,1.0000
eastern-christianity,BZ-074,B,2,1.0000
eastern-christianity,BZ-074,B,3,1.0000
eastern-christianity,BZ-075,B,0,1.0000
eastern-christianity,BZ-075,B,1,1.0000
eastern-christianity,BZ-075,B,2,1.0000
eastern-christianity,BZ-075,B,3,1.0000
eastern-christianity,BZ-076,B,0,1.0000
eastern-christianity,BZ-076,B,1,1.0000
eastern-christianity,BZ-076,B,2,1.0000
eastern-christianity,BZ-076,B,3,1.0000
eastern-christianity,BZ-077,B,0,1.0000
eastern-christianity,BZ-077,B,1,1.0000
eastern-christianity,BZ-077,B,2,1.0000
eastern-christianity,BZ-077,B,3,1.0000
eastern-christianity,BZ-078,B,0,1.0000
eastern-christianity,BZ-078,B,1,1.0000
eastern-christianity,BZ-078,B,2,1.0000
eastern-christianity,BZ-078,B,3,1.0000
eastern-christianity,BZ-079,B,0,1.0000
eastern-christianity,BZ-079,B,1,1.0000
eastern-christianity,BZ-079,B,2,1.0000
eastern-christianity,BZ-079,B,3,1.0000
eastern-christianity,BZ-080,B,0,1.0000
eastern-christianity,BZ-080,B,1,1.0000
eastern-christianity,BZ-080,B,2,1.0000
eastern-christianity,BZ-080,B,3,1.0000
eastern-christianity,BZ-081,B,0,1.0000
eastern-christianity,BZ-081,B,1,0.9167
eastern-christianity,BZ-081,B,2,0.8333
eastern-christianity,BZ-081,B,3,1.0000
eastern-christianity,BZ-082,B,0,1.0000
eastern-christianity,BZ-082,B,1,1.0000
eastern-christianity,BZ-082,B,2,1.0000
eastern-christianity,BZ-082,B,3,1.0000
eastern-christianity,BZ-083,B,0,1.0000
eastern-christianity,BZ-083,B,1,1.0000
eastern-christianity,BZ-083,B,2,1.0000
eastern-christianity,BZ-083,B,3,1.0000
eastern-christianity,BZ-084,B,0,0.9167
eastern-christianity,BZ-084,B,1,1.0000
eastern-christianity,BZ-084,B,2,1.0000
eastern-christianity,BZ-084,B,3,1.0000
eastern-christianity,BZ-085,B,0,1.0000
eastern-christianity,BZ-085,B,1,1.0000
eastern-christianity,BZ-085,B,2,1.0000
eastern-christianity,BZ-085,B,3,0.9167
eastern-christianity,BZ-086,B,0,1.0000
eastern-christianity,BZ-086,B,1,1.0000
eastern-christianity,BZ-086,B,2,1.0000
eastern-christianity,BZ-086,B,3,1.0000
eastern-christianity,BZ-087,B,0,1.0000
eastern-christianity,BZ-087,B,1,1.0000
eastern-christianity,BZ-087,B,2,1.0000
eastern-christianity,BZ-087,B,3,1.0000
eastern-christianity,BZ-088,B,0,1.0000
eastern-christianity,BZ-088,B,1,1.0000
eastern-christianity,BZ-088,B,2,1.0000
eastern-christianity,BZ-088,B,3,1.0000
eastern-christianity,BZ-089,B,0,1.0000
eastern-christianity,BZ-089,B,1,1.0000
eastern-christianity,BZ-089,B,2,1.0000
eastern-christianity,BZ-089,B,3,1.0000
eastern-christianity,BZ-090,B,0,1.0000
eastern-christianity,BZ-090,B,1,0.6667
eastern-christianity,BZ-090,B,2,0.6667
eastern-christianity,BZ-090,B,3,0.6667
eastern-christianity,BZ-091,B,0,1.0000
eastern-christianity,BZ-091,B,1,1.0000
eastern-christianity,BZ-091,B,2,1.0000
eastern-christianity,BZ-091,B,3,1.0000
eastern-christianity,BZ-092,B,0,1.0000
eastern-christianity,BZ-092,B,1,1.0000
eastern-christianity,BZ-092,B,2,1.0000
eastern-christianity,BZ-092,B,3,1.0000
eastern-christianity,BZ-093,B,0,1.0000
eastern-christianity,BZ-093,B,1,1.0000
eastern-christianity,BZ-093,B,2,1.0000
eastern-christianity,BZ-093,B,3,1.0000
eastern-christianity,BZ-094,B,0,1.0000
eastern-christianity,BZ-094,B,1,1.0000
eastern-christianity,BZ-094,B,2,1.0000
eastern-christianity,BZ-094,B,3,1.0000
eastern-christianity,BZ-095,B,0,1.0000
eastern-christianity,BZ-095,B,1,1.0000
eastern-christianity,BZ-095,B,2,1.0000
eastern-christianity,BZ-095,B,3,1.0000
eastern-christianity,BZ-096,B,0,1.0000
eastern-christianity,BZ-096,B,1,1.0000
eastern-christianity,BZ-096,B,2,1.0000
eastern-christianity,BZ-096,B,3,1.0000
eastern-christianity,BZ-097,B,0,1.0000
eastern-christianity,BZ-097,B,1,1.0000
eastern-christianity,BZ-097,B,2,1.0000
eastern-christianity,BZ-097,B,3,1.0000
eastern-christianity,BZ-098,B,0,0.7500
eastern-christianity,BZ-098,B,1,0.6667
eastern-christianity,BZ-098,B,2,0.6667
eastern-christianity,BZ-098,B,3,0.8333
eastern-christianity,BZ-099,B,0,1.0000
eastern-christianity,BZ-099,B,1,1.0000
eastern-christianity,BZ-099,B,2,1.0000
eastern-christianity,BZ-099,B,3,1.0000
eastern-christianity,BZ-100,B,0,0.3333
eastern-christianity,BZ-100,B,1,0.6667
eastern-christianity,BZ-100,B,2,0.3333
eastern-christianity,BZ-100,B,3,0.5000
eastern-christianity,BZ-101,B,0,1.0000
eastern-christianity,BZ-101,B,1,1.0000
eastern-christianity,BZ-101,B,2,1.0000
eastern-christianity,BZ-101,B,3,1.0000
eastern-christianity,BZ-102,B,0,1.0000
eastern-christianity,BZ-102,B,1,1.0000
eastern-christianity,BZ-102,B,2,1.0000
eastern-christianity,BZ-102,B,3,1.0000
eastern-christianity,BZ-103,B,0,1.0000
eastern-christianity,BZ-103,B,1,1.0000
eastern-christianity,BZ-103,B,2,1.0000
eastern-christianity,BZ-103,B,3,1.0000
eastern-christianity,BZ-104,B,0,1.0000
eastern-christianity,BZ-104,B,1,1.0000
eastern-christianity,BZ-104,B,2,1.0000
eastern-christianity,BZ-104,B,3,1.0000
eastern-christianity,BZ-105,B,0,1.0000
eastern-christianity,BZ-105,B,1,1.0000
eastern-christianity,BZ-105,B,2,1.0000
eastern-christianity,BZ-105,B,3,1.0000
eastern-christianity,BZ-106,B,0,1.0000
eastern-christianity,BZ-106,B,1,1.0000
eastern-christianity,BZ-106,B,2,1.0000
eastern-christianity,BZ-106,B,3,1.0000
roman-catholicism,COR-001,B,0,1.0000
roman-catholicism,COR-001,B,1,1.0000
roman-catholicism,COR-001,B,2,1.0000
roman-catholicism,COR-001,B,3,1.0000
roman-catholicism,COR-002,B,0,0.9167
roman-catholicism,COR-002,B,1,0.3333
roman-catholicism,COR-002,B,2,0.4167
roman-catholicism,COR-002,B,3,0.6667
roman-catholicism,COR-003,B,0,1.0000
roman-catholicism,COR-003,B,1,1.0000
roman-catholicism,COR-003,B,2,1.0000
roman-catholicism,COR-003,B,3,1.0000
roman-catholicism,COR-004,B,0,1.0000
roman-catholicism,COR-004,B,1,1.0000
roman-catholicism,COR-004,B,2,1.0000
roman-catholicism,COR-004,B,3,1.0000
roman-catholicism,COR-005,B,0,0.9167
roman-catholicism,COR-005,B,1,1.0000
roman-catholicism,COR-005,B,2,1.0000
roman-catholicism,COR-005,B,3,0.9167
roman-catholicism,COR-006,B,0,1.0000
roman-catholicism,COR-006,B,1,1.0000
roman-catholicism,COR-006,B,2,1.0000
roman-catholicism,COR-006,B,3,1.0000
roman-catholicism,COR-007,B,0,0.6667
roman-catholicism,COR-007,B,1,0.6667
roman-catholicism,COR-007,B,2,0.3333
roman-catholicism,COR-007,B,3,0.6667
roman-catholicism,COR-008,B,0,1.0000
roman-catholicism,COR-008,B,1,1.0000
roman-catholicism,COR-008,B,2,1.0000
roman-catholicism,COR-008,B,3,1.0000
roman-catholicism,COR-009,B,0,0.6667
roman-catholicism,COR-009,B,1,0.9167
roman-catholicism,COR-009,B,2,0.9167
roman-catholicism,COR-009,B,3,0.6667
roman-catholicism,COR-010,B,0,0.6667
roman-catholicism,COR-010,B,1,0.8333
roman-catholicism,COR-010,B,2,0.5833
roman-catholicism,COR-010,B,3,0.3333
roman-catholicism,COR-011,B,0,1.0000
roman-catholicism,COR-011,B,1,1.0000
roman-catholicism,COR-011,B,2,1.0000
roman-catholicism,COR-011,B,3,1.0000
roman-catholicism,COR-012,B,0,1.0000
roman-catholicism,COR-012,B,1,1.0000
roman-catholicism,COR-012,B,2,1.0000
roman-catholicism,COR-012,B,3,1.0000
roman-catholicism,COR-013,B,0,1.0000
roman-catholicism,COR-013,B,1,1.0000
roman-catholicism,COR-013,B,2,0.6667
roman-catholicism,COR-013,B,3,0.7500
roman-catholicism,COR-014,B,0,1.0000
roman-catholicism,COR-014,B,1,1.0000
roman-catholicism,COR-014,B,2,1.0000
roman-catholicism,COR-014,B,3,0.7500
roman-catholicism,COR-015,B,0,0.5833
roman-catholicism,COR-015,B,1,0.4167
roman-catholicism,COR-015,B,2,0.6667
roman-catholicism,COR-015,B,3,0.0000
roman-catholicism,COR-016,B,0,1.0000
roman-catholicism,COR-016,B,1,0.9167
roman-catholicism,COR-016,B,2,1.0000
roman-catholicism,COR-016,B,3,0.9167
roman-catholicism,COR-017,B,0,1.0000
roman-catholicism,COR-017,B,1,0.8333
roman-catholicism,COR-017,B,2,0.9167
roman-catholicism,COR-017,B,3,1.0000
roman-catholicism,COR-018,B,0,1.0000
roman-catholicism,COR-018,B,1,1.0000
roman-catholicism,COR-018,B,2,1.0000
roman-catholicism,COR-018,B,3,1.0000
roman-catholicism,COR-019,B,0,1.0000
roman-catholicism,COR-019,B,1,1.0000
roman-catholicism,COR-019,B,2,1.0000
roman-catholicism,COR-019,B,3,1.0000
roman-catholicism,COR-020,B,0,0.6667
roman-catholicism,COR-020,B,1,0.5000
roman-catholicism,COR-020,B,2,0.5000
roman-catholicism,COR-020,B,3,0.7500
roman-catholicism,COR-021,B,0,1.0000
roman-catholicism,COR-021,B,1,1.0000
roman-catholicism,COR-021,B,2,0.8333
roman-catholicism,COR-021,B,3,1.0000
roman-catholicism,COR-022,B,0,0.3333
roman-catholicism,COR-022,B,1,0.4167
roman-catholicism,COR-022,B,2,-0.6667
roman-catholicism,COR-022,B,3,-0.6667
roman-catholicism,COR-023,B,0,1.0000
roman-catholicism,COR-023,B,1,0.6667
roman-catholicism,COR-023,B,2,0.2500
roman-catholicism,COR-023,B,3,0.6667
roman-catholicism,COR-024,B,0,1.0000
roman-catholicism,COR-024,B,1,1.0000
roman-catholicism,COR-024,B,2,1.0000
roman-catholicism,COR-024,B,3,1.0000
roman-catholicism,COR-025,B,0,0.6667
roman-catholicism,COR-025,B,1,0.3333
roman-catholicism,COR-025,B,2,0.6667
roman-catholicism,COR-025,B,3,0.5833
roman-catholicism,COR-026,B,0,1.0000
roman-catholicism,COR-026,B,1,0.9167
roman-catholicism,COR-026,B,2,1.0000
roman-catholicism,COR-026,B,3,1.0000
roman-catholicism,COR-027,B,0,0.8333
roman-catholicism,COR-027,B,1,0.6667
roman-catholicism,COR-027,B,2,-0.2500
roman-catholicism,COR-027,B,3,0.0000
roman-catholicism,COR-028,B,0,0.5000
roman-catholicism,COR-028,B,1,0.3333
roman-catholicism,COR-028,B,2,0.3333
roman-catholicism,COR-028,B,3,0.3333
roman-catholicism,COR-029,B,0,1.0000
roman-catholicism,COR-029,B,1,1.0000
roman-catholicism,COR-029,B,2,0.9167
roman-catholicism,COR-029,B,3,1.0000
roman-catholicism,COR-030,B,0,1.0000
roman-catholicism,COR-030,B,1,1.0000
roman-catholicism,COR-030,B,2,1.0000
roman-catholicism,COR-030,B,3,1.0000
roman-catholicism,COR-031,B,0,1.0000
roman-catholicism,COR-031,B,1,1.0000
roman-catholicism,COR-031,B,2,1.0000
roman-catholicism,COR-031,B,3,1.0000
roman-catholicism,COR-032,B,0,-0.6667
roman-catholicism,COR-032,B,1,-0.4167
roman-catholicism,COR-032,B,2,0.0833
roman-catholicism,COR-032,B,3,-0.1667
roman-catholicism,COR-033,B,0,1.0000
roman-catholicism,COR-033,B,1,1.0000
roman-catholicism,COR-033,B,2,1.0000
roman-catholicism,COR-033,B,3,1.0000
roman-catholicism,COR-034,B,0,1.0000
roman-catholicism,COR-034,B,1,1.0000
roman-catholicism,COR-034,B,2,1.0000
roman-catholicism,COR-034,B,3,1.0000
roman-catholicism,COR-035,B,0,1.0000
roman-catholicism,COR-035,B,1,0.9167
roman-catholicism,COR-035,B,2,0.5000
roman-catholicism,COR-035,B,3,0.6667
roman-catholicism,COR-036,B,0,-0.0833
roman-catholicism,COR-036,B,1,-0.5000
roman-catholicism,COR-036,B,2,-0.0833
roman-catholicism,COR-036,B,3,-0.3333
roman-catholicism,COR-037,B,0,1.0000
roman-catholicism,COR-037,B,1,1.0000
roman-catholicism,COR-037,B,2,1.0000
roman-catholicism,COR-037,B,3,1.0000
roman-catholicism,COR-038,B,0,1.0000
roman-catholicism,COR-038,B,1,1.0000
roman-catholicism,COR-038,B,2,1.0000
roman-catholicism,COR-038,B,3,1.0000
roman-catholicism,COR-039,B,0,1.0000
roman-catholicism,COR-039,B,1,1.0000
roman-catholicism,COR-039,B,2,1.0000
roman-catholicism,COR-039,B,3,1.0000
roman-catholicism,COR-040,B,0,1.0000
roman-catholicism,COR-040,B,1,1.0000
roman-catholicism,COR-040,B,2,1.0000
roman-catholicism,COR-040,B,3,1.0000
roman-catholicism,COR-041,B,0,0.9167
roman-catholicism,COR-041,B,1,0.7500
roman-catholicism,COR-041,B,2,0.7500
roman-catholicism,COR-041,B,3,0.3333
roman-catholicism,COR-042,B,0,0.5000
roman-catholicism,COR-042,B,1,0.8333
roman-catholicism,COR-042,B,2,0.9167
roman-catholicism,COR-042,B,3,0.7500
roman-catholicism,COR-043,B,0,1.0000
roman-catholicism,COR-043,B,1,1.0000
roman-catholicism,COR-043,B,2,1.0000
roman-catholicism,COR-043,B,3,1.0000
roman-catholicism,COR-044,B,0,1.0000
roman-catholicism,COR-044,B,1,1.0000
roman-catholicism,COR-044,B,2,1.0000
roman-catholicism,COR-044,B,3,1.0000
roman-catholicism,COR-045,B,0,1.0000
roman-catholicism,COR-045,B,1,1.0000
roman-catholicism,COR-045,B,2,1.0000
roman-catholicism,COR-045,B,3,1.0000
roman-catholicism,COR-046,B,0,0.6667
roman-catholicism,COR-046,B,1,0.6667
roman-catholicism,COR-046,B,2,0.6667
roman-catholicism,COR-046,B,3,1.0000
roman-catholicism,COR-047,B,0,0.8333
roman-catholicism,COR-047,B,1,0.9167
roman-catholicism,COR-047,B,2,0.8333
roman-catholicism,COR-047,B,3,1.0000
roman-catholicism,COR-048,B,0,1.0000
roman-catholicism,COR-048,B,1,0.7500
roman-catholicism,COR-048,B,2,0.9167
roman-catholicism,COR-048,B,3,0.7500
roman-catholicism,COR-049,B,0,0.6667
roman-catholicism,COR-049,B,1,0.7500
roman-catholicism,COR-049,B,2,0.8333
roman-catholicism,COR-049,B,3,0.9167
roman-catholicism,COR-050,B,0,1.0000
roman-catholicism,COR-050,B,1,0.7500
roman-catholicism,COR-050,B,2,0.6667
roman-catholicism,COR-050,B,3,1.0000
roman-catholicism,COR-051,B,0,1.0000
roman-catholicism,COR-051,B,1,1.0000
roman-catholicism,COR-051,B,2,1.0000
roman-catholicism,COR-051,B,3,1.0000
roman-catholicism,COR-052,B,0,1.0000
roman-catholicism,COR-052,B,1,1.0000
roman-catholicism,COR-052,B,2,1.0000
roman-catholicism,COR-052,B,3,1.0000
roman-catholicism,COR-053,B,0,1.0000
roman-catholicism,COR-053,B,1,0.5000
roman-catholicism,COR-053,B,2,0.5833
roman-catholicism,COR-053,B,3,1.0000
roman-catholicism,COR-054,B,0,1.0000
roman-catholicism,COR-054,B,1,1.0000
roman-catholicism,COR-054,B,2,1.0000
roman-catholicism,COR-054,B,3,1.0000
roman-catholicism,COR-055,B,0,0.4167
roman-catholicism,COR-055,B,1,1.0000
roman-catholicism,COR-055,B,2,0.3333
roman-catholicism,COR-055,B,3,1.0000
roman-catholicism,COR-056,B,0,0.8333
roman-catholicism,COR-056,B,1,0.6667
roman-catholicism,COR-056,B,2,0.9167
roman-catholicism,COR-056,B,3,0.8333
roman-catholicism,COR-057,B,0,1.0000
roman-catholicism,COR-057,B,1,1.0000
roman-catholicism,COR-057,B,2,1.0000
roman-catholicism,COR-057,B,3,1.0000
roman-catholicism,COR-058,B,0,1.0000
roman-catholicism,COR-058,B,1,0.9167
roman-catholicism,COR-058,B,2,1.0000
roman-catholicism,COR-058,B,3,1.0000
roman-catholicism,COR-059,B,0,0.7500
roman-catholicism,COR-059,B,1,0.9167
roman-catholicism,COR-059,B,2,0.7500
roman-catholicism,COR-059,B,3,0.6667
roman-catholicism,COR-060,B,0,1.0000
roman-catholicism,COR-060,B,1,1.0000
roman-catholicism,COR-060,B,2,1.0000
roman-catholicism,COR-060,B,3,0.9167
roman-catholicism,COR-061,B,0,1.0000
roman-catholicism,COR-061,B,1,1.0000
roman-catholicism,COR-061,B,2,1.0000
roman-catholicism,COR-061,B,3,1.0000
roman-catholicism,COR-062,B,0,0.2500
roman-catholicism,COR-062,B,1,0.1667
roman-catholicism,COR-062,B,2,-0.1667
roman-catholicism,COR-062,B,3,0.0000
roman-catholicism,COR-063,B,0,1.0000
roman-catholicism,COR-063,B,1,1.0000
roman-catholicism,COR-063,B,2,1.0000
roman-catholicism,COR-063,B,3,1.0000
roman-catholicism,COR-064,B,0,0.8333
roman-catholicism,COR-064,B,1,0.4167
roman-catholicism,COR-064,B,2,0.5833
roman-catholicism,COR-064,B,3,0.2500
roman-catholicism,COR-065,B,0,0.8333
roman-catholicism,COR-065,B,1,0.7500
roman-catholicism,COR-065,B,2,1.0000
roman-catholicism,COR-065,B,3,1.0000
roman-catholicism,COR-066,B,0,-0.0833
roman-catholicism,COR-066,B,1,0.4167
roman-catholicism,COR-066,B,2,0.4167
roman-catholicism,COR-066,B,3,0.4167
roman-catholicism,COR-067,B,0,1.0000
roman-catholicism,COR-067,B,1,1.0000
roman-catholicism,COR-067,B,2,1.0000
roman-catholicism,COR-067,B,3,1.0000
roman-catholicism,COR-068,B,0,0.5833
roman-catholicism,COR-068,B,1,1.0000
roman-catholicism,COR-068,B,2,1.0000
roman-catholicism,COR-068,B,3,0.9167
roman-catholicism,COR-069,B,0,1.0000
roman-catholicism,COR-069,B,1,1.0000
roman-catholicism,COR-069,B,2,1.0000
roman-catholicism,COR-069,B,3,1.0000
roman-catholicism,COR-070,B,0,1.0000
roman-catholicism,COR-070,B,1,1.0000
roman-catholicism,COR-070,B,2,1.0000
roman-catholicism,COR-070,B,3,1.0000
roman-catholicism,COR-071,B,0,0.6667
roman-catholicism,COR-071,B,1,0.3333
roman-catholicism,COR-071,B,2,0.6667
roman-catholicism,COR-071,B,3,0.3333
roman-catholicism,COR-072,B,0,0.1667
roman-catholicism,COR-072,B,1,0.6667
roman-catholicism,COR-072,B,2,0.3333
roman-catholicism,COR-072,B,3,0.5833
roman-catholicism,COR-073,B,0,1.0000
roman-catholicism,COR-073,B,1,1.0000
roman-catholicism,COR-073,B,2,1.0000
roman-catholicism,COR-073,B,3,0.9167
roman-catholicism,COR-074,B,0,1.0000
roman-catholicism,COR-074,B,1,1.0000
roman-catholicism,COR-074,B,2,1.0000
roman-catholicism,COR-074,B,3,1.0000
roman-catholicism,COR-075,B,0,0.3333
roman-catholicism,COR-075,B,1,0.0000
roman-catholicism,COR-075,B,2,0.0000
roman-catholicism,COR-075,B,3,0.0000
roman-catholicism,COR-076,B,0,1.0000
roman-catholicism,COR-076,B,1,1.0000
roman-catholicism,COR-076,B,2,1.0000
roman-catholicism,COR-076,B,3,1.0000
sunni-islam,JLS-001,B,0,1.0000
sunni-islam,JLS-001,B,1,1.0000
sunni-islam,JLS-001,B,2,1.0000
sunni-islam,JLS-001,B,3,1.0000
sunni-islam,JLS-002,B,0,1.0000
sunni-islam,JLS-002,B,1,0.5833
sunni-islam,JLS-002,B,2,1.0000
sunni-islam,JLS-002,B,3,1.0000
sunni-islam,JLS-003,B,0,1.0000
sunni-islam,JLS-003,B,1,1.0000
sunni-islam,JLS-003,B,2,1.0000
sunni-islam,JLS-003,B,3,1.0000
sunni-islam,JLS-004,B,0,0.9167
sunni-islam,JLS-004,B,1,1.0000
sunni-islam,JLS-004,B,2,1.0000
sunni-islam,JLS-004,B,3,1.0000
sunni-islam,JLS-005,B,0,0.3333
sunni-islam,JLS-005,B,1,0.6667
sunni-islam,JLS-005,B,2,0.5833
sunni-islam,JLS-005,B,3,0.5000
sunni-islam,JLS-006,B,0,0.4167
sunni-islam,JLS-006,B,1,-0.6667
sunni-islam,JLS-006,B,2,-0.9167
sunni-islam,JLS-006,B,3,-0.5000
sunni-islam,JLS-007,B,0,0.9167
sunni-islam,JLS-007,B,1,1.0000
sunni-islam,JLS-007,B,2,1.0000
sunni-islam,JLS-007,B,3,1.0000
sunni-islam,JLS-008,B,0,1.0000
sunni-islam,JLS-008,B,1,1.0000
sunni-islam,JLS-008,B,2,1.0000
sunni-islam,JLS-008,B,3,1.0000
sunni-islam,JLS-009,B,0,1.0000
sunni-islam,JLS-009,B,1,1.0000
sunni-islam,JLS-009,B,2,1.0000
sunni-islam,JLS-009,B,3,1.0000
sunni-islam,JLS-010,B,0,1.0000
sunni-islam,JLS-010,B,1,1.0000
sunni-islam,JLS-010,B,2,1.0000
sunni-islam,JLS-010,B,3,1.0000
sunni-islam,JLS-011,B,0,1.0000
sunni-islam,JLS-011,B,1,1.0000
sunni-islam,JLS-011,B,2,1.0000
sunni-islam,JLS-011,B,3,0.6667
sunni-islam,JLS-012,B,0,0.6667
sunni-islam,JLS-012,B,1,0.6667
sunni-islam,JLS-012,B,2,1.0000
sunni-islam,JLS-012,B,3,1.0000
sunni-islam,JLS-013,B,0,0.6667
sunni-islam,JLS-013,B,1,0.6667
sunni-islam,JLS-013,B,2,0.6667
sunni-islam,JLS-013,B,3,0.6667
sunni-islam,JLS-014,B,0,0.6667
sunni-islam,JLS-014,B,1,0.6667
sunni-islam,JLS-014,B,2,0.0000
sunni-islam,JLS-014,B,3,0.0000
sunni-islam,JLS-015,B,0,1.0000
sunni-islam,JLS-015,B,1,1.0000
sunni-islam,JLS-015,B,2,1.0000
sunni-islam,JLS-015,B,3,1.0000
sunni-islam,JLS-016,B,0,0.0000
sunni-islam,JLS-016,B,1,-0.7500
sunni-islam,JLS-016,B,2,-1.0000
sunni-islam,JLS-016,B,3,-1.0000
sunni-islam,JLS-017,B,0,1.0000
sunni-islam,JLS-017,B,1,0.6667
sunni-islam,JLS-017,B,2,0.6667
sunni-islam,JLS-017,B,3,0.6667
sunni-islam,JLS-018,B,0,0.6667
sunni-islam,JLS-018,B,1,1.0000
sunni-islam,JLS-018,B,2,0.6667
sunni-islam,JLS-018,B,3,0.6667
sunni-islam,JLS-019,B,0,1.0000
sunni-islam,JLS-019,B,1,1.0000
sunni-islam,JLS-019,B,2,0.6667
sunni-islam,JLS-019,B,3,1.0000
sunni-islam,JLS-020,B,0,1.0000
sunni-islam,JLS-020,B,1,1.0000
sunni-islam,JLS-020,B,2,1.0000
sunni-islam,JLS-020,B,3,0.9167
sunni-islam,JLS-021,B,0,1.0000
sunni-islam,JLS-021,B,1,1.0000
sunni-islam,JLS-021,B,2,1.0000
sunni-islam,JLS-021,B,3,1.0000
sunni-islam,JLS-022,B,0,1.0000
sunni-islam,JLS-022,B,1,1.0000
sunni-islam,JLS-022,B,2,1.0000
sunni-islam,JLS-022,B,3,1.0000
sunni-islam,JLS-023,B,0,1.0000
sunni-islam,JLS-023,B,1,1.0000
sunni-islam,JLS-023,B,2,1.0000
sunni-islam,JLS-023,B,3,0.8333
sunni-islam,JLS-024,B,0,0.3333
sunni-islam,JLS-024,B,1,1.0000
sunni-islam,JLS-024,B,2,0.0000
sunni-islam,JLS-024,B,3,0.6667
sunni-islam,JLS-025,B,0,1.0000
sunni-islam,JLS-025,B,1,1.0000
sunni-islam,JLS-025,B,2,1.0000
sunni-islam,JLS-025,B,3,1.0000
sunni-islam,JLS-026,B,0,1.0000
sunni-islam,JLS-026,B,1,0.3333
sunni-islam,JLS-026,B,2,0.5833
sunni-islam,JLS-026,B,3,0.0000
sunni-islam,JLS-027,B,0,1.0000
sunni-islam,JLS-027,B,1,1.0000
sunni-islam,JLS-027,B,2,1.0000
sunni-islam,JLS-027,B,3,1.0000
sunni-islam,JLS-028,B,0,1.0000
sunni-islam,JLS-028,B,1,1.0000
sunni-islam,JLS-028,B,2,1.0000
sunni-islam,JLS-028,B,3,1.0000
sunni-islam,JLS-029,B,0,1.0000
sunni-islam,JLS-029,B,1,1.0000
sunni-islam,JLS-029,B,2,1.0000
sunni-islam,JLS-029,B,3,1.0000
sunni-islam,JLS-030,B,0,1.0000
sunni-islam,JLS-030,B,1,1.0000
